timeOpen;timeClose;timeHigh;timeLow;name;open;high;low;close;volume;marketCap;timestamp
"2024-10-27T00:00:00.000Z";"2024-10-27T23:59:59.999Z";"2024-10-27T22:16:00.000Z";"2024-10-27T16:01:00.000Z";"2781";0.0134005221;0.0139197745;0.0131353747;0.0135399839;58088686.44;392010634.47;"2024-10-27T23:59:59.999Z"
"2024-10-26T00:00:00.000Z";"2024-10-26T23:59:59.999Z";"2024-10-26T22:11:00.000Z";"2024-10-26T00:19:00.000Z";"2781";0.0113336941;0.0135438484;0.0110732957;0.0134005221;100682772.12;387495260.52;"2024-10-26T23:59:59.999Z"
"2024-10-25T00:00:00.000Z";"2024-10-25T23:59:59.999Z";"2024-10-25T00:05:00.000Z";"2024-10-25T23:46:00.000Z";"2781";0.0129759916;0.0130905439;0.0110879659;0.0113336941;43685346.66;327420925.97;"2024-10-25T23:59:59.999Z"
"2024-10-24T00:00:00.000Z";"2024-10-24T23:59:59.999Z";"2024-10-24T21:25:00.000Z";"2024-10-24T09:07:00.000Z";"2781";0.0123711238;0.0130370396;0.012319982;0.0129704747;35731643.67;374328229.91;"2024-10-24T23:59:59.999Z"
"2024-10-23T00:00:00.000Z";"2024-10-23T23:59:59.999Z";"2024-10-23T06:33:00.000Z";"2024-10-23T18:07:00.000Z";"2781";0.0126285708;0.0128262687;0.0118850329;0.0122653039;34487300.74;353742002.78;"2024-10-23T23:59:59.999Z"
"2024-10-22T00:00:00.000Z";"2024-10-22T23:59:59.999Z";"2024-10-22T06:16:00.000Z";"2024-10-22T17:02:00.000Z";"2781";0.013185146;0.0134564503;0.0123957935;0.0126285708;39802578.66;363787016.98;"2024-10-22T23:59:59.999Z"
"2024-10-21T00:00:00.000Z";"2024-10-21T23:59:59.999Z";"2024-10-21T01:43:00.000Z";"2024-10-21T16:36:00.000Z";"2781";0.0141327954;0.0144416346;0.0131203751;0.013185146;48266361;379386748.93;"2024-10-21T23:59:59.999Z"
"2024-10-20T00:00:00.000Z";"2024-10-20T23:59:59.999Z";"2024-10-20T18:59:00.000Z";"2024-10-20T13:23:00.000Z";"2781";0.0133159399;0.0144552962;0.0129697714;0.0141104927;88820222.72;405444853.15;"2024-10-20T23:59:59.999Z"
"2024-10-19T00:00:00.000Z";"2024-10-19T23:59:59.999Z";"2024-10-19T03:07:00.000Z";"2024-10-19T18:08:00.000Z";"2781";0.0133985112;0.0137190748;0.0129954867;0.0133159399;49068539.56;381921636.19;"2024-10-19T23:59:59.999Z"
"2024-10-18T00:00:00.000Z";"2024-10-18T23:59:59.999Z";"2024-10-18T10:39:00.000Z";"2024-10-18T00:04:00.000Z";"2781";0.0127088736;0.0136598414;0.0126951092;0.0133985112;71043705;383522582.27;"2024-10-18T23:59:59.999Z"
"2024-10-17T00:00:00.000Z";"2024-10-17T23:59:59.999Z";"2024-10-17T01:58:00.000Z";"2024-10-17T18:13:00.000Z";"2781";0.0130817377;0.0133724711;0.012214266;0.0127088736;53538088.77;363400803.51;"2024-10-17T23:59:59.999Z"
"2024-10-16T00:00:00.000Z";"2024-10-16T23:59:59.999Z";"2024-10-16T02:16:00.000Z";"2024-10-16T16:38:00.000Z";"2781";0.0140180984;0.0140596381;0.0125033353;0.0130817377;76923953.35;373785268.95;"2024-10-16T23:59:59.999Z"
"2024-10-15T00:00:00.000Z";"2024-10-15T23:59:59.999Z";"2024-10-15T14:03:00.000Z";"2024-10-15T11:56:00.000Z";"2781";0.0148370589;0.0157184446;0.0134040034;0.0137715632;223516034.59;392728044.62;"2024-10-15T23:59:59.999Z"
"2024-10-14T00:00:00.000Z";"2024-10-14T23:59:59.999Z";"2024-10-14T22:56:00.000Z";"2024-10-14T00:53:00.000Z";"2781";0.011152529;0.0154167601;0.0110121417;0.0148370589;188889190.09;422080324.09;"2024-10-14T23:59:59.999Z"
"2024-10-13T00:00:00.000Z";"2024-10-13T23:59:59.999Z";"2024-10-13T00:13:00.000Z";"2024-10-13T18:16:00.000Z";"2781";0.0116122679;0.011665654;0.0107360814;0.011152529;39595052.54;316545291.7;"2024-10-13T23:59:59.999Z"
"2024-10-12T00:00:00.000Z";"2024-10-12T23:59:59.999Z";"2024-10-12T14:54:00.000Z";"2024-10-12T00:00:00.000Z";"2781";0.0101614404;0.0120908791;0.0101610555;0.0116122679;75660349.84;328408557.03;"2024-10-12T23:59:59.999Z"
"2024-10-11T00:00:00.000Z";"2024-10-11T23:59:59.999Z";"2024-10-11T18:01:00.000Z";"2024-10-11T01:08:00.000Z";"2781";0.00952596727528;0.0102549564;0.00945392216833;0.0101614404;23891584.46;286837860.53;"2024-10-11T23:59:59.999Z"
